alt_01D0_x_interp,alt_01D0_smoothed_curve,altMPI_01D0_x_interp,altMPI_01D0_smoothed_curve,asc_01D0_x_interp,asc_01D0_smoothed_curve,ato_01D0_x_interp,ato_01D0_smoothed_curve,azr_01D0_x_interp,azr_01D0_smoothed_curve,bal_01D0_x_interp,bal_01D0_smoothed_curve,bikMPI_01D0_x_interp,bikMPI_01D0_smoothed_curve,brw_01D0_x_interp,brw_01D0_smoothed_curve,brwIMAU_01D0_x_interp,brwIMAU_01D0_smoothed_curve,bsc_01D0_x_interp,bsc_01D0_smoothed_curve,cba_01D0_x_interp,cba_01D0_smoothed_curve,cgo_01D0_x_interp,cgo_01D0_smoothed_curve,cgoIMAU_01D0_x_interp,cgoIMAU_01D0_smoothed_curve,cvoMPI_01D0_x_interp,cvoMPI_01D0_smoothed_curve,eom_01D0_x_interp,eom_01D0_smoothed_curve,gvnMPI_01D0_x_interp,gvnMPI_01D0_smoothed_curve,gvnIMAU_01D0_x_interp,gvnIMAU_01D0_smoothed_curve,jfjMPI_01D0_x_interp,jfjMPI_01D0_smoothed_curve,kjnMPI_01D0_x_interp,kjnMPI_01D0_smoothed_curve,kum_01D0_x_interp,kum_01D0_smoothed_curve,lef_01D0_x_interp,lef_01D0_smoothed_curve,mhd_01D0_x_interp,mhd_01D0_smoothed_curve,mlo_01D0_x_interp,mlo_01D0_smoothed_curve,mloIMAU_01D0_x_interp,mloIMAU_01D0_smoothed_curve,namMPI_01D0_x_interp,namMPI_01D0_smoothed_curve,nyaNIPR_01D0_x_interp,nyaNIPR_01D0_smoothed_curve,oxkMPI_01D0_x_interp,oxkMPI_01D0_smoothed_curve,sisMPI_01D0_x_interp,sisMPI_01D0_smoothed_curve,smo_01D0_x_interp,smo_01D0_smoothed_curve,smoIMAU_01D0_x_interp,smoIMAU_01D0_smoothed_curve,spo_01D0_x_interp,spo_01D0_smoothed_curve,syoNIPR_01D0_x_interp,syoNIPR_01D0_smoothed_curve,vrsMPI_01D0_x_interp,vrsMPI_01D0_smoothed_curve,zep_01D0_x_interp,zep_01D0_smoothed_curve,zepIMAU_01D0_x_interp,zepIMAU_01D0_smoothed_curve,zotMPI_01D0_x_interp,zotMPI_01D0_smoothed_curve
2006.815856164,-80.95650969515661,2015.578144,-82.69802055207967,2007.757039574,-70.55526809225496,,,,,2006.995966514,-89.05468557255476,2020.173398,-92.8973080970722,2009.407562785,-82.94107378610614,2023.819178,-94.32730397644377,,,2007.2295586,-82.68418874495634,,,,,2013.779205,-81.13889980020993,2007.677921,-78.44747624190633,2020.850902,-73.18411913692442,2013.72329,-69.95861415287075,2017.936288,-84.96879699069466,2018.521448,-84.41953549824555,2008.994093427,-77.75243429837182,,,,,2007.161219559,-72.19879096610771,,,2016.399955,-71.4794476576828,2007.96467,-89.4275080843199,2016.361739,-88.37956078653112,2013.518368,-81.76434401740418,2008.999962052,-69.23881029994936,2024.210383,-76.65117726187756,2007.920458524,-68.91468762615308,2011.8098,-70.20934684674808,2022.625657,-89.58874077351669,,,2014.72603,-87.0845731249156,2011.880676,-90.89375330532546
2006.815880898,-80.9559314829118,2015.620295,-84.64033475990048,2007.790249239,-70.30662423660694,,,,,2007.027587519,-88.85118160682491,2020.200662,-91.83869367785532,2009.421472603,-82.66477632735361,2023.827397,-94.23352823710849,,,2007.249495814,-82.28917577740967,,,,,2014.007074,-81.79522171357729,2007.678,-78.44816306344535,2020.875771,-72.97335491022898,2013.8137,-69.43630356411174,2017.974618,-84.40364615317044,2018.59805,-86.34437816354686,2009.013314307,-78.29895576536822,,,,,2007.218730974,-72.66693335779208,,,2016.44302,-72.34815588383837,2007.99004,-89.2219818819927,2016.38079,-88.26853636093668,2013.533882,-81.86965453579923,2009.021537291,-69.29464289843436,2024.210383,-76.65117726187756,2007.920468037,-68.91451185299064,2012.00989,-68.59574476201102,2022.663987,-91.07074245280083,,,2014.74521,-87.4952578088964,2011.891513,-90.80215888260005
2006.873495053,-80.30744061129093,2015.655887,-86.33196143743886,2007.795395738,-70.28223873165683,,,,,2007.200171233,-84.65817948012646,2020.214466,-91.23365457376647,2009.438476027,-82.31799512819765,2023.827397,-94.23352823710849,,,2007.287096651,-81.71258702466164,,,,,2014.045518,-81.83094568645545,2007.678078,-78.4488411910379,2020.900183,-72.80591173526402,2013.90411,-69.13878793228679,2018.011522,-84.02255859973155,2018.615733,-86.6895177370622,2009.032435312,-78.72700161182314,,,,,2007.21874239,-72.66714219616118,,,2016.478041,-72.95788489312889,2008.00647,-89.09889768180672,2016.436859,-87.61074965449151,2013.555784,-82.1315716658535,2009.059912481,-69.38514997967206,2024.234973,-76.49387496904716,2007.953906012,-68.29222523815535,2012.1547,-67.90787267098005,2022.681612,-91.74095203867888,,,2014.76438,-87.81866140274582,2011.899727,-90.7155427431887
2006.892635084,-80.43118736730815,2015.692791,-87.81167402496833,2007.828510274,-70.1506412335354,,,,,2007.209722222,-84.37169141763408,2020.238764,-90.16865601166526,2009.607553272,-83.98720065183635,2023.849315,-94.01480832695559,,,2007.325152207,-81.22653508043275,,,,,2014.064569,-81.8407791031706,2007.67816,-78.44955409440642,2020.926022,-72.66060124990554,2014.0137,-68.9430200347642,2018.052476,-83.91780574054849,2018.634669,-87.0591135615294,2009.070810502,-79.26687549053267,,,,,2007.237817732,-73.04142059901292,,,2016.497206,-73.23380441212376,2008.04239,-88.81139278361039,2016.475303,-87.15758181437376,2013.574721,-82.47070922625103,2009.06000761,-69.38537046632865,2024.248634,-76.42203911750909,2008.038384183,-67.61076274436668,2012.25294,-67.82253186125561,2022.700777,-92.42828553905834,,,2014.78356,-88.06246889968341,2011.910792,-90.59886297905614
2006.911719939,-80.71861229020246,2015.728383,-88.84468191060165,2007.833751903,-70.12862329753224,,,,,2007.219434932,-84.07563001421114,2020.251256,-89.69013184356767,2009.772052892,-87.40637394638303,2023.849315,-94.01480832695559,,,2007.336314688,-81.08345673554682,,,,,2014.084589,-81.83828381264243,2007.67824,-78.45024960988795,2020.950548,-72.51626048287504,2014.11781,-68.46929600961941,2018.086642,-83.99045079502392,2018.656915,-87.39232984851866,2009.109153349,-79.18294519138988,,,,,2007.259847793,-73.65737314032535,,,2016.593259,-73.40673998306676,2008.06153,-88.62049548296925,2016.49424,-87.04964443224904,2013.593145,-82.89112743576868,2009.095675419,-69.50390221351917,,,2008.038391773,-67.61091838737488,2012.436,-70.54157801597546,2022.719942,-93.01417465550131,,,2014.80274,-88.23959773803045,2011.920432,-90.47989322765457
2006.936421233,-81.16197376695926,2015.767911,-89.58252756589627,2007.872136606,-69.89833258741687,,,,,2007.257568493,-82.89196478828828,2020.289586,-89.35487555993234,2010.193974505,-85.91103587380138,2023.876712,-94.01576655013311,,,2007.344670852,-80.97634917453576,,,,,2014.101473,-81.81643099344022,2007.678322,-78.45096251325646,2020.975303,-72.31546270228166,2014.21644,-67.917249190084,2018.124972,-84.15942215817905,2018.671688,-87.60872475693537,2009.131021689,-78.94615320394287,,,,,2007.259857306,-73.65763912036331,,,2016.650412,-72.92787679336783,2008.08076,-88.38945129282766,2016.517226,-87.11663954681481,2013.609344,-83.32141715590299,2009.117865297,-69.59196988769851,,,2008.062981937,-68.11517228715064,2012.62726,-71.90683292283022,2022.778634,-94.12932354278176,,,2014.82192,-88.36602338268561,2011.931383,-90.34319795736262
2006.974366438,-81.7769154553862,2015.806355,-89.85952974961924,2007.885930365,-69.77686828941621,,,,,2007.28636796,-82.02049110808883,2020.303275,-89.2351436719429,,,2023.90411,-94.26173772081435,,,2007.41321347,-79.68314894490034,,,,,2014.120295,-81.77623974657122,2007.678406,-78.45169280451196,2020.99983,-72.02119465831927,2014.29589,-68.50079724115655,2018.169861,-84.29283507525648,2018.690853,-87.88431627439483,2009.185799087,-78.37301897996602,,,,,2007.314630898,-75.58165619930035,,,2016.670889,-72.71909468893902,2008.11892,-87.81160069639421,2016.533653,-87.28716690592262,2013.62828,-83.87625575538867,2009.155949391,-69.79137263745608,,,2008.286919399,-67.53606039780361,2012.81578,-71.69458005737026,2022.797799,-94.29008027810383,,,2014.8411,-88.45733637272612,2011.942335,-90.19604340727628
2006.988544521,-81.91690056299934,2015.843145,-89.72146931505088,2008.02003643,-68.20560192587483,,,,,2007.334303653,-80.83751160403664,2020.330653,-89.6200652518559,,,2023.90411,-94.26173772081435,,,2007.462157534,-78.40241935499215,,,,,2014.203743,-81.39410719333769,2007.678488,-78.45240570788047,2021.022816,-71.64485922708604,2014.38356,-69.53624196371993,2018.213781,-84.4139158955849,2018.709903,-88.15736287222863,2009.204996195,-78.31624249665586,,,,,2007.468049848,-77.97316524221793,,,2016.68743,-72.54631180987826,2008.15736,-87.13434074538429,2016.552818,-87.59473011500518,2013.644479,-84.37555304715507,2009.213527397,-70.07487865741602,,,2008.415437158,-69.08639694054195,2012.9853,-70.06732588327364,2022.816964,-94.416894218652,,,2014.86027,-88.52578353308172,2011.950548,-90.08390923059596
2006.988574962,-81.91720111750067,2015.881703,-89.23050867678064,2008.02547245,-68.16185978655044,,,,,2007.363070776,-80.39854281648026,2020.347822,-89.91975686278002,,,2023.923288,-94.48179763207546,,,2007.475962709,-78.04491393112853,,,,,2014.223022,-81.25716088518527,2007.777434,-78.69607519638028,2021.047457,-71.15148332842477,2014.47123,-70.45253775178143,2018.246407,-84.5747840708588,2018.730665,-88.50955606448503,2009.254322679,-78.9507728219169,,,,,2007.509178082,-76.10077749728192,,,2016.706366,-72.34499823527887,2008.19837,-86.46130632858637,2016.572097,-88.09685600926942,2013.66661,-85.040195578508,2009.23238204,-70.14922619075037,,,2008.458025956,-69.12824889270175,2013.15512,-67.90525558209636,2022.853754,-94.59275561446731,,,2014.87945,-88.57842806238894,2011.958648,-89.97164300533795
2007.051156773,-82.10650640488804,2015.921345,-88.54451309873572,2008.077385018,-67.94278807115818,,,,,2007.382267884,-80.26770179962895,2020.361968,-90.16668082621034,,,2023.923288,-94.48179763207546,,,2007.574800228,-77.81522145633382,,,,,2014.241959,-81.10079223354477,2007.77751,-78.69579577116177,2021.095312,-70.13697896362926,2014.55616,-71.20192224331096,2018.286049,-84.76268549506855,2018.748233,-88.81533908200362,2009.262549467,-79.11452143410295,,,,,2007.602334475,-72.15313308555739,,,2016.803503,-71.20500549032812,2008.23366,-85.96336436058536,2016.589722,-88.62157046034667,2013.686745,-85.57113940524094,2009.270709665,-70.27852073965569,,,2008.497744004,-68.66627594916385,2013.26733,-68.23131025091858,2022.872919,-94.67329332756545,,,2014.89589,-88.61087232855522,2011.969257,-89.8214402679126
2007.161286149,-82.02240205819491,2015.959218,-87.97398065988881,2008.082849499,-67.94173521933455,,,,,2007.391828387,-80.2411126909099,2020.392198,-90.47970428552551,,,2023.942466,-94.71437967983032,,,2007.585416667,-78.15326837184838,,,,,2014.259812,-80.93119999334613,2007.777588,-78.6955089926472,2021.120067,-69.72784981744208,2014.6411,-71.7529825483418,2018.321527,-84.87011124936781,2018.76871,-89.20567870004061,2009.281733257,-79.49636170869839,,,,,2007.854375951,-76.02164674687184,,,2016.825406,-70.91933389501695,2008.25268,-85.69953145532479,2016.608887,-89.25355681520729,2013.703172,-85.90214257791357,2009.350294901,-70.47511873307971,,,2008.497753491,-68.66618205677618,2013.45364,-69.11087133427124,2022.892084,-94.74763335078973,,,2014.92329,-88.6329168922685,2011.977813,-89.70025355761179
2007.180047565,-81.90495930973775,2016.002055,-87.66252789109566,2008.096653005,-67.94138050940886,,,,,2007.411006469,-80.26055287638086,2020.417922,-90.73039193314456,,,2023.942466,-94.71437967983032,,,2007.593864155,-78.46784423410995,,,,,2014.278748,-80.71548244999624,2007.777742,-78.69494278891328,2021.144708,-69.48108639151454,2014.73151,-71.37339078658604,2018.361168,-84.6704948569577,2018.809207,-89.93426976756611,2009.301149163,-79.74039941098694,,,,,2007.93401446,-75.47401314096292,,,2016.897331,-69.93472904321924,2008.29098,-85.06377169974061,2016.628166,-89.93108647822305,2013.722223,-86.17585716355363,2009.465477549,-70.22438557568333,,,2008.620590468,-70.923069440216,2013.6098,-69.81222087825823,2022.911249,-94.80302154423507,,,2014.93699,-88.62584950711552,2011.98865,-89.5458553798444
2007.319996195,-80.00463044706792,2016.034452,-87.65388807495158,2008.121110352,-67.99716089643722,,,,,2007.449391172,-80.63859325788445,2020.445301,-90.7243977163904,,,2023.986301,-94.88495712445649,,,2007.651141553,-81.16283042972374,,,,,2014.295175,-80.48900251833673,2007.77782,-78.69465601039872,2021.17317,-69.42362350673115,2014.81096,-71.03981523663062,2018.399498,-84.21220350291804,2018.843944,-90.39634580310181,2009.320108447,-79.95597875173274,,,,,2008.103424787,-75.24796299779928,,,2016.914329,-69.70016102781554,2008.31001,-84.62574344651986,2016.647217,-90.57627247483698,2013.747434,-86.33622973653046,2009.481830289,-70.15168872098442,,,2008.644820128,-71.89123348009205,2013.82361,-70.53239653446991,2022.950777,-94.7778958575026,,,2014.95616,-88.58112235272309,2011.996407,-89.43533893941344
2007.333795662,-79.98687292468094,2016.073125,-87.75336282183522,2008.153935185,-68.20308261323379,,,,,2007.509503425,-81.7706343618654,2020.494582,-90.73273890654852,,,2023.986301,-94.88495712445649,,,2007.66222793,-81.75584172248219,,,,,2014.31434,-80.19271086651351,2007.7779,-78.69436187858892,2021.192335,-69.51100982277099,2014.89863,-70.21017051943132,2018.439026,-83.76213179482828,2018.864363,-90.5902790774569,2009.511883562,-72.5798426714835,,,,,2008.179912341,-74.58304249211469,,,2016.93184,-69.46693312159451,2008.33157,-84.01589311463881,2016.66758,-91.22319026382124,2013.770307,-86.29236540161378,2009.542064307,-70.05409073126991,,,2008.667148604,-72.45061432377946,2013.9606,-67.82460957846757,2022.969942,-94.68553899193815,,,2014.97534,-88.49366942811541,2012.006275,-89.29533372606944
2007.396765601,-80.52253378867943,2016.109686,-87.72702442890882,2008.173060868,-68.41130527617598,,,,,2007.535644977,-82.43329189611177,2020.519964,-90.85578917138768,,,2024.002732,-94.69586166021581,,,2007.815677321,-85.07353787039851,,,,,2014.337441,-79.78364815851026,2007.777978,-78.69407510007434,2021.2115,-69.67010385736221,2014.98082,-69.38026923570851,2018.474618,-83.52438279386045,2018.881932,-90.64611235283998,2009.550243531,-71.91218841582842,,,,,2008.199053203,-74.51006386016151,,,2016.953629,-69.18805681483248,2008.3512,-83.34775820538982,2016.684121,-91.68371850047204,2013.786734,-86.17813443189179,2009.693251522,-70.98371442351659,,,2008.685927064,-72.73926380559413,2014.15512,-66.75187677090926,2022.989106,-94.49799920033465,,,2014.99452,-88.36115097583983,2012.014602,-89.17738422528609
2007.434556697,-80.85197178348972,2016.14813,-87.40822729003455,2008.181238616,-68.52125098685303,,,,,2007.593188737,-84.20719017444539,2020.53411,-90.92436804800931,,,2024.002732,-94.69586166021581,,,2007.824162861,-84.96742573786086,,,,,2014.584932,-78.64443224995252,2007.778058,-78.69378096826455,2021.230665,-69.88167164481203,2015.07671,-68.88879536791293,2018.514146,-83.66005000676982,2018.901325,-90.69240929555181,2009.665321537,-75.70883618027008,,,,,2008.237295082,-74.50124210359006,,,2016.977698,-68.91212654071735,2008.36601,-82.788313588625,2016.7034,-92.1175799789169,2013.806127,-86.00266708078661,,,,,2008.710179493,-72.61863446298757,2014.27555,-68.21244095994078,2023.006731,-94.28594024068973,,,2015.0137,-88.18707133951696,2012.033539,-88.91082701094376
2007.448814688,-80.87098518073603,2016.190282,-86.8221788078946,2008.192233986,-68.68809745151256,,,,,2007.621860731,-85.18278228732375,2020.622919,-91.76655237769172,,,2024.019126,-94.46567464323513,,,2007.835173135,-84.82974167132433,,,,,2014.606948,-78.94314918744536,2007.778136,-78.69349418975081,2021.249944,-70.11040745383079,2015.2274,-68.63051387819469,2018.55259,-84.14236832274615,2018.921688,-90.69169102901635,2009.87619863,-81.38977152908917,,,,,2008.237302672,-74.50126015072107,,,2016.994811,-68.76423557264987,2008.39153,-81.7590216990546,2016.722223,-92.45791503128181,2013.819588,-85.87042402686423,,,,,2008.748668033,-71.72538046428136,2014.42624,-69.82092559247381,2023.025896,-94.01364698995445,,,2015.03288,-87.9809164631468,2012.089722,-88.15209366186527
2007.50891933,-80.57049612261483,2016.228612,-86.33948789475022,2008.197745902,-68.77173662855573,,,,,2007.650742009,-86.12511319095533,2020.658169,-92.04877424716159,,,2024.038251,-94.08145582269083,,,2007.873744292,-84.35106284529094,,,,,2014.62349,-79.15071619089811,2007.778216,-78.69320005794101,2021.267569,-70.30718745593629,2015.39178,-69.16127564697554,2018.589152,-84.50472131187001,2018.940624,-90.6819974019331,2009.914589041,-80.71793359153703,,,,,2008.256418868,-74.55906320498083,,,2017.014945,-68.62199593298973,2008.40553,-81.19056141421723,2016.741502,-92.69097306434196,2013.837327,-85.71984059418497,,,,,2008.789754098,-70.44429296874772,2014.65638,-71.84219968588611,2023.045061,-93.70820891924777,,,2015.05205,-87.75707044285528,2012.139232,-87.6336794960232
2007.530781963,-80.47251408055139,2016.265173,-86.09943151087936,2008.21129326,-69.01238951389892,,,,,2007.662947108,-86.4828637332811,2020.67066,-92.2459331961014,,,2024.068306,-93.43410818336653,,,2007.891638128,-84.23355032810072,,,,,2014.642198,-79.35224947276498,2007.846975,-79.08808741638842,2021.286734,-70.50118883451792,2015.53425,-69.49531035191922,2018.665925,-84.57115859576021,2018.959903,-90.70717553670401,2010.01049277,-80.03253337818231,,,,,2008.25642456,-74.55911114745712,,,2017.034224,-68.55167763310014,2008.42515,-80.42950978119687,2016.762093,-92.79434700301053,2013.859001,-85.60055751824456,,,,,2008.811492486,-69.93519816466465,2014.75227,-71.68608146794053,2023.064226,-93.41546127354955,,,2015.07123,-87.53204612810964,2012.147331,-87.57126364144263
2007.549984779,-80.47581560294566,2016.303503,-85.95608731261706,2008.216738767,-69.11361289345524,,,,,2007.669920091,-86.66275810807734,2020.691992,-92.58263920032887,,,2024.068306,-93.43410818336653,,,2007.901303272,-84.17007733100647,,,,,2014.661705,-79.5346534863391,2007.847059,-79.08949427669661,2021.305784,-70.66631691312745,2015.66575,-70.04305308019885,2018.702601,-84.36232233612672,2019.035137,-91.0349591772494,2010.051596271,-79.74529754796843,,,,,2008.275525577,-74.71999485825046,,,2017.053503,-68.56397064939593,2008.44386,-79.7911185737804,2016.781144,-92.79864638449521,2013.878737,-85.57671695864303,,,,,2008.833369384,-69.48204756137285,2014.97704,-69.57165829416832,2023.083391,-93.14189616277622,,,2015.09041,-87.32219694866811,2012.158397,-87.50186083738795
2007.563692922,-80.61350587918822,2016.348507,-85.61826968794938,2008.268841075,-70.12791535024718,,,,,2007.679490107,-86.9096527362612,2020.780801,-96.45741382526069,,,2024.114754,-92.79176909788842,,,2007.914855403,-84.14420735826954,,,,,2014.678988,-79.67649586454925,2007.847141,-79.0908676403309,2021.324949,-70.80062408232061,2015.97534,-68.9790362228349,2018.741045,-84.37877523517987,2019.054302,-91.14921961617847,,,,,,,2008.275574909,-74.72041037095342,,,2017.072668,-68.62629124910222,2008.46582,-79.22100832774564,2016.800309,-92.72387740589664,2013.897331,-85.62499066689728,,,,,2008.852709472,-69.30086860237276,2015.16608,-69.57961520963853,2023.101016,-92.94141728763636,,,2015.11507,-87.09727829752686,2012.170432,-87.44202208993462
2007.607574201,-81.56523194728156,2016.381361,-85.04318409365109,2008.274134791,-70.22865927770326,,,,,2007.689088661,-87.10226587096483,2020.795061,-97.31144401712558,,,2024.163934,-92.79505314542949,,,2007.939098174,-84.16790101646525,,,,,2014.698267,-79.81558322403026,2007.847219,-79.09217401061737,2021.345312,-70.93791203740152,2016.12568,-69.25550947477865,2018.780459,-84.60565198836821,2019.092688,-91.21860608317931,,,,,,,2008.294660747,-74.93844206952264,,,2017.125771,-69.22053746669712,2008.52046,-78.87017481133724,2016.819245,-92.54255289007016,2013.920432,-85.75730659378742,,,,,2008.876738009,-69.07562223666363,2015.30843,-71.27881574988656,2023.120181,-92.77611322216502,,,2015.13425,-86.9601145281212,2012.181612,-87.40372639851935
2007.739141933,-84.79709662521088,2016.418151,-84.20432575667635,2008.293250987,-70.52364276840545,,,,,2007.69870624,-87.26635045261503,2020.80818,-98.09713981566016,,,2024.163934,-92.79505314542949,,,2007.950399543,-84.23649976629035,,,,,2014.717546,-79.95415637435227,2007.847297,-79.09348038090383,2021.364477,-71.07668471698192,2016.23497,-70.20901870532761,2018.818903,-84.9069393801136,2019.110257,-91.12795968074292,,,,,,,2008.294670234,-74.93859532550368,,,2017.144936,-69.53923575007458,2008.53968,-79.08900973224637,2016.836984,-92.33039709038103,2013.940053,-85.9030787994508,,,,,2008.896313373,-68.89167799986663,2015.48925,-72.53258540129774,2023.139346,-92.65371022313978,,,2015.15342,-86.85551523681819,2012.18914,-87.3846211601158
2007.774670852,-84.47710859637651,2016.46458,-83.2462204606216,2008.326180176,-70.86227517912846,,,,,2007.756259513,-87.47320443928706,2020.859344,-99.67859372650757,,,2024.23224,-92.67126909775281,,,2007.991162481,-84.49724608026473,,,,,2014.736483,-80.10491770529863,2007.847376,-79.09480349952534,2021.383642,-71.23650455084918,2016.32787,-71.59719519568775,2018.894137,-84.46625170634312,2019.148701,-90.74690827389297,,,,,,,2008.332925395,-75.64930372086285,,,2017.173626,-70.0510298725124,2008.55872,-79.45782910272675,2016.856264,-92.06401544146293,2013.9534,-86.0038770886142,,,,,2008.917835458,-68.61282782256842,2015.6372,-73.00234333561237,2023.158511,-92.58181803312779,,,2015.1726,-86.77399177478007,2012.199977,-87.36256554281364
