alt_01D0_x_interp,alt_01D0_trend,altMPI_01D0_x_interp,altMPI_01D0_trend,asc_01D0_x_interp,asc_01D0_trend,ato_01D0_x_interp,ato_01D0_trend,azr_01D0_x_interp,azr_01D0_trend,bal_01D0_x_interp,bal_01D0_trend,bikMPI_01D0_x_interp,bikMPI_01D0_trend,brw_01D0_x_interp,brw_01D0_trend,brwIMAU_01D0_x_interp,brwIMAU_01D0_trend,bsc_01D0_x_interp,bsc_01D0_trend,cba_01D0_x_interp,cba_01D0_trend,cgo_01D0_x_interp,cgo_01D0_trend,cgoIMAU_01D0_x_interp,cgoIMAU_01D0_trend,cvoMPI_01D0_x_interp,cvoMPI_01D0_trend,eom_01D0_x_interp,eom_01D0_trend,gvnMPI_01D0_x_interp,gvnMPI_01D0_trend,gvnIMAU_01D0_x_interp,gvnIMAU_01D0_trend,jfjMPI_01D0_x_interp,jfjMPI_01D0_trend,kjnMPI_01D0_x_interp,kjnMPI_01D0_trend,kum_01D0_x_interp,kum_01D0_trend,lef_01D0_x_interp,lef_01D0_trend,mhd_01D0_x_interp,mhd_01D0_trend,mlo_01D0_x_interp,mlo_01D0_trend,mloIMAU_01D0_x_interp,mloIMAU_01D0_trend,namMPI_01D0_x_interp,namMPI_01D0_trend,nyaNIPR_01D0_x_interp,nyaNIPR_01D0_trend,oxkMPI_01D0_x_interp,oxkMPI_01D0_trend,sisMPI_01D0_x_interp,sisMPI_01D0_trend,smo_01D0_x_interp,smo_01D0_trend,smoIMAU_01D0_x_interp,smoIMAU_01D0_trend,spo_01D0_x_interp,spo_01D0_trend,syoNIPR_01D0_x_interp,syoNIPR_01D0_trend,vrsMPI_01D0_x_interp,vrsMPI_01D0_trend,zep_01D0_x_interp,zep_01D0_trend,zepIMAU_01D0_x_interp,zepIMAU_01D0_trend,zotMPI_01D0_x_interp,zotMPI_01D0_trend
2005.763523592,-83.08764715639722,2012.209218,-87.16365847444453,2005.948972603,-69.55096337834595,,,2006.566200533,-80.61524457714606,2005.865827626,-86.01702886016065,2013.803389,-91.50891726632712,2005.823934551,-86.09135605901524,2022.684932,-92.68470845336346,2005.88847032,-93.29495978167729,2006.021489726,-84.07140384171676,2006.299084855,-68.97089556612265,2023.378082,-78.92912313879674,2011.612538,-81.76498626380759,2007.063654,-75.114662952625,2018.585388,-72.17837595981683,2005.0274,-70.40104269847275,2014.413188,-82.99334207106872,2015.408739,-87.33762281604082,2006.081660959,-77.2184542914513,2006.010393836,-86.49859476757615,2006.412328767,-82.00652292994225,2005.914634703,-75.14483993964646,2023.676712,-84.86768479655682,2013.735912,-71.02969469730759,2006.12474,-83.21345303284745,2013.830653,-88.46848059151378,2011.392655,-85.66862594663472,2005.967245053,-68.9280046788354,2022.805479,-79.36035693495198,2005.460673516,-65.9982694523683,1998.7824,-75.74873018864254,2020.556127,-88.96509130205905,2009.252987062,-78.0468720084723,2013.07671,-85.35222680241473,2010.673512,-88.529608781794
2005.763540715,-83.0876379626806,2012.284338,-87.02274182186517,2005.968864155,-69.54663521445399,,,2006.588013699,-80.56107760828506,2005.89608067,-86.06031063668053,2013.817078,-91.52813903897648,2005.881546804,-85.95768661905315,2022.69589,-92.65333126571835,2005.907648402,-93.35198240210636,2006.032246956,-84.07166960804257,2006.334581431,-69.03714332750188,2023.39726,-78.86624868240501,2011.770877,-81.51768814118748,2007.063734,-75.11504852215724,2018.609001,-72.15625209747614,2005.24658,-70.09494726721562,2014.449977,-82.9882379330503,2015.690053,-87.82036168995549,2006.100842846,-77.19101558552754,2006.029480594,-86.45533035417074,2006.491875951,-81.82493240882991,2005.933788052,-75.09355114241836,2023.676712,-84.86768479655682,2013.759583,-71.12442801076457,2006.14671,-83.201557699946,2013.848164,-88.49807594461262,2011.412048,-85.65283712921487,2006.049583333,-68.99636361043198,2022.805479,-79.36035693495198,2005.50690449,-66.03836008915773,1998.88663,-75.82276330477663,2020.592917,-89.0598855949555,2009.338066971,-77.80579317756386,2013.09589,-85.32391811110999,2010.684235,-88.51557143405786
2005.780138889,-83.07733186798434,2012.322668,-86.92328064628455,2005.974257991,-69.54540173435718,,,2006.607191781,-80.51345414223181,2005.905669711,-86.07493270451438,2013.859344,-91.58475957436886,2005.895350076,-85.9235752009053,2022.723288,-92.57862344544202,2005.926855023,-93.4090898781826,2006.040235921,-84.07080197919598,2006.372943303,-69.11120093602992,2023.39726,-78.86624868240501,2011.781829,-81.49680657857449,2007.063817,-75.11544855054635,2018.633756,-72.13252025768055,2005.90411,-70.13037091857139,2014.491159,-82.97695030857223,2015.701347,-87.83816778760469,2006.120062785,-77.16427713366149,2006.048573059,-86.41194707309195,2006.513337139,-81.77709835856948,2005.933799467,-75.09352081610936,2023.715068,-84.75472886494771,2013.778178,-71.19769693038879,2006.1631,-83.19227778512933,2013.867672,-88.5320327721975,2011.429787,-85.63776313115751,2006.07364726,-69.01887911980211,2022.805479,-79.36035693495198,2005.534493912,-66.06118576658153,1999.09485,-75.975266081858,2020.612082,-89.10851529955906,2009.384592846,-77.71128515263766,2013.11507,-85.29474145944938,2010.694958,-88.50238776262842
2005.780184551,-83.07730277876439,2012.35672,-86.81997361672616,2006.006678082,-69.53737962225732,,,2006.626455479,-80.46555836821655,2005.915258752,-86.09066327641473,2013.997434,-91.67652063644564,2005.939197108,-85.81260919506265,2022.723288,-92.57862344544202,2005.946023592,-93.4594602071337,2006.05168379,-84.06950567518423,2006.44390411,-69.25982136551042,2023.413699,-78.81224479178422,2011.806583,-81.44824455560675,2007.094249,-75.26211920056326,2018.658283,-72.10843046321172,2006.0137,-70.21470073297566,2014.527835,-82.96260016851346,2015.720969,-87.86910379327814,2006.142178463,-77.1336541287397,2006.067897641,-86.3680019588231,2006.579280822,-81.63956680414,2005.952987062,-75.0425450005899,2023.715068,-84.75472886494771,2013.795175,-71.26363704578658,2006.18232,-83.1809953501076,2013.886608,-88.56651039333758,2011.443476,-85.6255487734557,2006.092939498,-69.03708876885176,2022.824658,-79.409899571996,2005.585989346,-66.10001589988067,1999.13868,-76.00783831437701,2020.631247,-89.15640408474319,2009.40363965,-77.6783592523919,2013.13425,-85.26476745144319,2010.706366,-88.48839047141766
2005.799385464,-83.06447141838166,2012.400526,-86.67050916878367,2006.012728311,-69.53571928460434,,,2006.722260274,-80.2276194518025,2005.934436834,-86.12289959052458,2014.012321,-91.67902345762019,2005.952792998,-85.77633601359312,2022.723288,-92.57862344544202,2005.965125571,-93.50096803736244,2006.0595586,-84.06861396793333,2006.50972793,-69.40745725562937,2023.435616,-78.74009953121684,2011.837898,-81.38406692832302,2007.094327,-75.26249513085723,2018.682182,-72.08438248148549,2006.28767,-70.43162255547475,2014.566165,-82.94341584804614,2015.739906,-87.89794987751786,2006.177608447,-77.08608232034764,2006.089769787,-86.31816765275676,2006.604004947,-81.59176454958055,2005.972153729,-74.99318120557179,2023.734247,-84.69687313067108,2013.805899,-71.30482651752385,2006.19839,-83.17133322766587,2013.905773,-88.60211843618782,2011.461043,-85.60948975036497,2006.112376332,-69.05646073450538,2022.863014,-79.50548591091766,2005.621708524,-66.12456773124411,1999.21265,-76.06331237124998,2020.686859,-89.29200531558791,2009.441936834,-77.63042521300558,2013.1726,-85.20272478126766,2010.721994,-88.47044838431351
2005.823991629,-83.0459236016139,2012.437201,-86.52980609754299,2006.026208143,-69.53202007377689,,,2006.741438356,-80.18080826978674,2005.944044901,-86.14002738981281,2014.262321,-91.56765564048231,2005.974714612,-85.71785020040038,2022.723288,-92.57862344544202,2005.984436834,-93.54293063328542,2006.070996956,-84.06656502983938,2006.526255708,-69.44554030642486,2023.435616,-78.74009953121684,2011.918493,-81.20586178152371,2007.094407,-75.26288070038946,2018.709104,-72.05660577613122,2006.61644,-70.62584038151259,2014.641399,-82.89773966744373,2015.838012,-88.0399718928239,2006.215873288,-77.03687966284966,2006.106149163,-86.28084907888267,2006.620395738,-81.56007417575265,2005.972172755,-74.99313220560008,2023.734247,-84.69687313067108,2013.830425,-71.39716700113857,2006.22066,-83.1577178438653,2013.92625,-88.64096492022614,2011.538901,-85.53198861947101,2006.11250761,-69.05659157437917,2022.882192,-79.55145811656973,2005.621719939,-66.12457503109555,1999.30295,-76.13105682976257,2020.687316,-89.29309950758342,2009.461177702,-77.61256534420716,2013.19178,-85.17078735964732,2010.738764,-88.45207655170225
2005.837621766,-83.03437319334928,2012.475531,-86.37010691728887,2006.044863014,-69.52664801907692,,,2006.760730594,-80.13454033490969,2005.950903729,-86.15225426430624,2014.276011,-91.55522579356494,2006.015831431,-85.59998095868214,2022.734247,-92.54973916531065,2006.003500761,-93.57068543787513,2006.090041857,-84.06184749186158,2006.603015601,-69.62712597869269,2023.454795,-78.67681644425059,2011.93492,-81.16773343447618,2007.094485,-75.26325663068343,2018.73055,-72.03392160822713,2006.72603,-70.65068068068206,2014.716405,-82.84816025755498,2015.857405,-88.06574602744426,2006.235136986,-77.01335403052781,2006.125414764,-86.23695926845446,2006.642503805,-81.52077114297418,2005.991333714,-74.9442701224941,2023.753425,-84.63628166807761,2013.853412,-71.48152832487754,2006.24199,-83.14454954449688,2013.945643,-88.67858624296963,2011.614135,-85.44890922450428,2006.123236301,-69.067284459525,2022.882192,-79.55145811656973,2005.649691781,-66.14246292337455,1999.3824,-76.18760420815657,2020.689825,-89.2991067892378,2009.480312024,-77.6002367469916,2013.21096,-85.1383505455087,2010.750571,-88.43954151129603
2005.837642694,-83.03435545860876,2012.510154,-86.21573879772365,2006.064003044,-69.52091752404642,,,2006.779908676,-80.09063603719345,2005.960445205,-86.1695949029741,2014.2897,-91.54240163047628,2006.034994292,-85.54357550447219,2022.764384,-92.47528764627148,2006.022659817,-93.59638438628032,2006.097844368,-84.05991476236272,2006.624680365,-69.679276827763,2023.463014,-78.6496711810112,2011.959675,-81.1093659815769,2007.094561,-75.2636229217391,2018.756617,-72.00571611729147,2006.89041,-70.65106861380285,2014.756046,-82.82260685863835,2015.914786,-88.13883823001586,2006.257087139,-76.98675283421494,2006.144552892,-86.19336023722566,2006.699657534,-81.4266485251388,2005.99135274,-74.94422281700065,2023.753425,-84.63628166807761,2013.873033,-71.55178701304263,2006.2585,-83.1343661586658,2013.964352,-88.71544459819388,2011.633185,-85.42698213586819,2006.254575723,-69.20687244883668,2022.939726,-79.68241785129585,2005.690359589,-66.1654224841238,1999.4509,-76.23593110410587,2020.725189,-89.38223057157349,2009.502273592,-77.5896125784516,2013.23014,-85.10549316563089,2010.773159,-88.41742615148094
2005.856938737,-83.01707012277392,2012.547913,-86.0381311815171,2006.069520548,-69.51921735396522,,,2006.81826484,-80.0028274417615,2005.972688356,-86.19252304491832,2014.359344,-91.47486716372386,2006.054356925,-85.48326956579834,2022.764384,-92.47528764627148,2006.061035008,-93.62650341060328,2006.119798326,-84.051662149338,2006.638637747,-69.71287466996006,2023.512329,-78.48648407060412,2011.978726,-81.06378029586783,2007.094637,-75.26398921279369,2018.781144,-71.9785227019008,2007.10959,-70.55968930130759,2014.794262,-82.7996187552321,2015.935034,-88.16262157844034,2006.273514079,-76.9678753703827,2006.163738584,-86.1498179231989,2006.733523592,-81.3763296990873,2006.010504186,-74.8966054196173,2023.772603,-84.57363648482433,2013.905659,-71.66371184168226,2006.27804,-83.12242172728672,2014.020192,-88.82708355323855,2011.664672,-85.39015777537078,2006.358563546,-69.31904893278177,2022.939726,-79.68241785129585,2005.704358828,-66.17235406357338,1999.53309,-76.2874045922463,2020.744354,-89.42604998218543,2009.540877093,-77.58650281388698,2013.24932,-85.07230071493858,2010.781258,-88.41011739913681
2005.856952055,-83.0170573795283,2012.584703,-85.85725853643966,2006.088670091,-69.51321766436908,,,2006.873059361,-79.88955601460371,2005.978139269,-86.20273114469515,2014.678988,-91.1962597394013,2006.07390411,-85.42238883021624,2022.764384,-92.47528764627148,2006.156820776,-93.58755415585154,2006.128099315,-84.04852079067899,2006.654980974,-69.75221565537737,2023.528767,-78.43194118028285,2011.992415,-81.0308144333717,2007.094715,-75.26436514308764,2018.805899,-71.95044321471687,2007.43836,-70.30394746457942,2014.832706,-82.77869021327567,2015.954199,-88.18488694287892,2006.350180746,-76.88583299969193,2006.221217656,-86.02007278320494,2006.75738204,-81.34689928332661,2006.010519406,-74.89656757721161,2023.772603,-84.57363648482433,2013.923284,-71.72089842869151,2006.2971,-83.11098749440808,2014.039586,-88.8660227304518,2011.714238,-85.33129376463528,2006.39141933,-69.35294015432244,2022.969863,-79.7461068712482,2005.704368341,-66.1723587738376,1999.62898,-76.34161589477606,2020.764717,-89.47186395671547,2009.625656393,-77.64781440569186,2013.26849,-85.03887233464359,2010.791981,-88.40044067961739
2005.875998858,-82.99881107349461,2012.703743,-85.23898801088313,2006.184560502,-69.48146549226013,,,2006.914155251,-79.81351045460472,2006.002929985,-86.25052724303039,2016.080768,-91.6030120455474,2006.101295662,-85.33245492888868,2022.764384,-92.47528764627148,2006.233732877,-93.43514771444102,2006.193702435,-84.01224575002837,2006.704223744,-69.8700391506455,2023.528767,-78.43194118028285,2011.997891,-81.01752867363221,2007.094789,-75.26472179490506,2018.830996,-71.9213377188495,2007.9863,-70.247496560802,2014.869496,-82.76113253681922,2015.976216,-88.20891355490346,2006.369360731,-76.86687177433281,2006.275979833,-85.89887672882277,2006.771575342,-81.3296947867546,2006.029687976,-74.84995659893391,2023.791781,-84.51099130157033,2013.942335,-71.78138229288683,2006.31603,-83.10002834456581,2014.058979,-88.9048727784264,2011.733745,-85.30799542839429,2006.410542237,-69.37190860489399,2022.969863,-79.7461068712482,2005.75310312,-66.19448760361567,1999.88115,-76.40594518272766,2020.783882,-89.51430751254624,2009.639520548,-77.66836197555166,2013.28767,-85.00526122812627,2010.800423,-88.39337731332326
2005.876015982,-82.998792792178,2012.736483,-85.06567729518267,2006.22292618,-69.4687089557813,,,2006.933333333,-79.77999881499932,2006.009680365,-86.2637376034886,2016.109344,-91.55567694513991,2006.101350837,-85.33226980073393,2022.783562,-92.43033406750888,2006.252796804,-93.3719391449868,2006.204861111,-84.00436701324804,2006.717945205,-69.90284612201508,2023.627397,-78.10423400470576,2012.034681,-80.92787352860668,2007.094863,-75.26507844672246,2018.853412,-71.89480751536522,2008.10929,-70.41884629575944,2014.907826,-82.7472084158697,2016.029776,-88.26370985545438,2006.388535008,-76.84956415856435,2006.297929985,-85.8512607176378,2006.809313166,-81.28970523965812,2006.029703196,-74.84992021745803,2023.791781,-84.51099130157033,2013.958762,-71.83149911262909,2006.33498,-83.08954623221665,2014.075064,-88.93673173254635,2011.751484,-85.28683358258577,2006.432990868,-69.39379217273002,2022.972603,-79.75179380533753,2005.753112633,-66.19449159949419,1999.95512,-76.39937237472928,2020.839836,-89.63340980768812,2009.672294521,-77.71972477440877,2013.30685,-84.97157210656376,2010.808636,-88.38664220375318
2005.895036149,-82.97848715697802,2012.814455,-84.66010341409465,2006.236615297,-69.46425745276233,,,2006.99086758,-79.69362509571037,2006.017897641,-86.2799664708825,2016.123147,-91.52795722644522,2006.120424277,-85.26827286814341,2022.783562,-92.43033406750888,2006.272108067,-93.30791050552544,2006.223645358,-83.9904904431032,2006.731790335,-69.93524749249073,2023.646575,-78.04047646690917,2012.048256,-80.89459495863186,2007.094943,-75.2654640162547,2018.878166,-71.86496021075136,2008.1776,-70.52750897416689,2014.985684,-82.73358358139733,2016.051564,-88.2836391410528,2006.410509893,-76.82997556231963,2006.35542618,-85.72996489266326,2006.831297565,-81.26966976783136,2006.048854642,-74.80414111889745,2023.830137,-84.37751982100468,2014.003765,-71.95902326006416,2006.35197,-83.080659039364,2014.09554,-88.97693581202608,2011.791981,-85.23884582043536,2006.451931126,-69.41144741863702,2022.986301,-79.7802243247383,2005.764699391,-66.19935854764348,2000.0536,-76.36798291043313,2020.844741,-89.64346583514886,2009.729699391,-77.84812510332374,2013.32603,-84.93789264919873,2010.819702,-88.37790310543477
2005.89505137,-82.97847090727456,2012.851359,-84.47560678807272,2006.261282344,-69.4564131073793,,,2007.010045662,-79.66720460901344,2006.030365297,-86.30458970806389,2016.184007,-91.3983567785518,2006.120504186,-85.26800475023227,2022.791781,-92.41239292516107,2006.291219559,-93.23622500541322,2006.231740868,-83.98429952586874,2006.838443683,-70.1772566182362,2023.646575,-78.04047646690917,2012.083962,-80.80699237327605,2007.095023,-75.26584958578692,2018.902807,-71.8346979642492,2008.23224,-70.63392593741514,2015.135809,-82.77425223776092,2016.087669,-88.31469525759603,2006.446067352,-76.80102486515717,2006.410150304,-85.62116788124082,2006.853196347,-81.25236616869157,2006.048877473,-74.80408654429246,2023.830137,-84.37751982100468,2014.147331,-72.2599210352744,2006.37076,-83.07146153483902,2014.11482,-89.01432871230513,2011.81126,-85.21627551426185,2006.509465373,-69.46103639168965,2022.986301,-79.7802243247383,2005.822193683,-66.21773019793791,2000.22027,-76.25694255693318,2020.859001,-89.6727010954117,2009.818156393,-78.11586450365807,2013.34521,-84.90431048621984,2010.844741,-88.3600077518344
2005.914695586,-82.95621296911514,2012.889574,-84.29189622381931,2006.280479452,-69.45049861130973,,,2007.029223744,-79.64533593472638,2006.039935312,-86.32361649249724,2016.300651,-91.08575060092777,2006.188538813,-85.0258094679329,2022.791781,-92.41239292516107,2006.310350076,-93.1535436845374,2006.242861492,-83.9748933545113,2006.849537671,-70.20059877022916,2023.780822,-77.59534225788424,2012.104439,-80.75690340065411,2007.095105,-75.26624479455745,2018.928531,-71.8025573897047,2008.29508,-70.78183755140219,2015.180927,-82.80617607789426,2016.161477,-88.36833983849097,2006.4844121,-76.77322546003207,2006.43206621,-85.5790348437827,2006.924743151,-81.21872733094281,2006.068032725,-74.75998454513143,2023.849315,-84.31010239933437,2014.153149,-72.2677923450255,2006.41515,-83.05321743420924,2014.152921,-89.08541363395848,2011.830425,-85.1940870868273,2006.531278539,-69.47842982809459,2022.986301,-79.7802243247383,2005.835302511,-66.22125724655524,2000.39229,-76.06988203224971,2020.859686,-89.6741054539867,,,2013.38356,-84.83782189911203,2010.853297,-88.35438813201216
2005.936657154,-82.92963028699023,2012.934692,-84.08651130470324,2006.299714612,-69.44481533839061,,,2007.0456621,-79.62955326938379,2006.049524353,-86.34268622329876,2016.370295,-90.86398046550563,2006.284861111,-84.64438954999082,2022.791781,-92.41239292516107,2006.329509132,-93.07073901925801,2006.300547945,-83.92186572640395,2007.172808219,-70.69468050324755,2023.780822,-77.59534225788424,2012.126228,-80.70388855617016,2007.19126,-75.71600679658762,2018.953971,-71.77026360194287,2008.36066,-70.93619852602434,2015.219257,-82.84027741710527,2016.22325,-88.40323051930369,2006.522751142,-76.74880375175641,2006.451314688,-85.54432850122284,2006.971118721,-81.21292333197057,2006.068049848,-74.7599453756846,2023.849315,-84.31010239933437,2014.2115,-72.33599509541881,2006.42863,-83.04864379491973,2014.23614,-89.22545053541717,2011.84805,-85.1739308968966,2006.548042237,-69.49023162241095,2022.986301,-79.7802243247383,2005.835308219,-66.22125878234418,2000.56442,-75.82884062028721,2020.878166,-89.71095359132406,,,2013.40274,-84.80507128774805,2010.864363,-88.34751845810071
2005.93667618,-82.9296057122474,2012.967432,-83.9480518279119,2006.313508371,-69.44093768328636,,,2007.067579909,-79.60850971463364,2006.068702435,-86.3806910009909,2016.453629,-90.57414996811863,2006.399355023,-84.14020959636078,2022.791781,-92.41239292516107,2006.348744292,-92.970911333134,2006.338761416,-83.88137387942858,2007.408261035,-70.74678446546625,2023.813699,-77.48689885596484,2012.13946,-80.67185820373282,2007.191334,-75.71635037452991,2018.977927,-71.73943392777028,2008.43716,-71.12817910752118,2015.255932,-82.87958765732893,2016.242758,-88.41191936823651,2006.544737443,-76.73668462490669,2006.470410959,-85.50991020347983,2007.007267884,-81.2164993782162,2006.087208904,-74.71641326441254,2023.906849,-84.09428539254698,2014.442677,-72.31172119580742,2006.45069,-83.04279111289587,2014.253765,-89.2518613681352,2011.865048,-85.15482704408491,2006.605507991,-69.52674870285952,2023.019178,-79.84362131992822,2005.847012938,-66.2240034034366,2000.78846,-75.47948778417759,2020.897331,-89.74853330212936,,,2013.42192,-84.7727785194812,2010.87212,-88.34305152574633
2005.9581621,-82.90183513751778,2013.01312,-83.76915015514322,2006.357210807,-69.42956779885672,,,2007.086757991,-79.59129774371242,2006.075561263,-86.39426173829594,2016.536962,-90.26602748868416,2006.456797945,-83.86961692474355,2022.813699,-92.3645485459228,2006.367922374,-92.86859296556263,2006.347070015,-83.87206428746232,2007.44402968,-70.73323475498495,2023.813699,-77.48689885596484,2012.159082,-80.62473481926503,2007.191414,-75.71672181014203,2019.00137,-71.70891874489462,2008.50273,-71.30424849157558,2015.294148,-82.92816052046392,2016.259469,-88.41923497669822,2006.583184932,-76.71731504959982,2006.508877473,-85.44553856423883,2007.026141553,-81.22426036664089,2006.087231735,-74.71636353495876,2023.906849,-84.09428539254698,2014.47017,-72.28004144328291,2006.489,-83.03727359335947,2014.330425,-89.34741727546725,2011.905773,-85.11043096798339,2006.624752664,-69.53690028620926,2023.019178,-79.84362131992822,2005.860821918,-66.22670226387697,2000.8924,-75.31781984874709,2020.937087,-89.82385589629303,,,2013.4411,-84.74102637954172,2010.8833,-88.33676920671044
