site,year,month,date,value,source_file,value_detrended
MHD,2020,6,2020-06-15,-47.575,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.34508886966756
MHD,2020,7,2020-07-15,-47.678,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.44556248989056
MHD,2020,8,2020-08-15,-47.85,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.615036110113586
MHD,2020,9,2020-09-15,-47.97,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.7325097303366
MHD,2020,10,2020-10-15,-48.006,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.76598335055961
MHD,2020,11,2020-11-15,-47.969,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.72645697078263
MHD,2020,12,2020-12-15,-47.915,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.669930591005645
MHD,2021,1,2021-01-15,-47.859,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.61140421122865
MHD,2021,2,2021-02-15,-47.815,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.56487783145167
MHD,2021,3,2021-03-15,-47.787,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.53435145167468
MHD,2021,4,2021-04-15,-47.757,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.50182507189769
MHD,2021,5,2021-05-15,-47.733,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.47529869212071
MHD,2021,6,2021-06-15,-47.742,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.48177231234372
MHD,2021,7,2021-07-15,-47.817,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.55424593256674
MHD,2021,8,2021-08-15,-47.927,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.661719552789755
MHD,2021,9,2021-09-15,-47.989,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.721193173012765
MHD,2021,10,2021-10-15,-47.981,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.71066679323578
MHD,2021,11,2021-11-15,-47.934,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.66114041345879
MHD,2021,12,2021-12-15,-47.913,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.63761403368181
MHD,2022,1,2022-01-15,-47.922,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.64408765390482
MHD,2022,2,2022-02-15,-47.929,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.648561274127836
MHD,2022,3,2022-03-15,-47.911,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.628034894350854
MHD,2022,4,2022-04-15,-47.869,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.583508514573865
MHD,2022,5,2022-05-15,-47.83,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.541982134796875
MHD,2022,6,2022-06-15,-47.825,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.5344557550199
MHD,2022,7,2022-07-15,-47.873,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.5799293752429
MHD,2022,8,2022-08-15,-47.975,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.67940299546592
MHD,2022,9,2022-09-15,-48.102,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.803876615688935
MHD,2022,10,2022-10-15,-48.202,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.90135023591194
MHD,2022,11,2022-11-15,-48.23,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.92682385613496
MHD,2022,12,2022-12-15,-48.196,ch4c13_mhd_surface-flask_7_sil_month.txt,-47.89029747635797
MID,2015,12,2015-12-15,-47.518,ch4c13_mid_surface-flask_7_sil_month.txt,-47.72734911080707
MID,2016,1,2016-01-15,-47.482,ch4c13_mid_surface-flask_7_sil_month.txt,-47.6863646081688
MID,2016,2,2016-02-15,-47.439,ch4c13_mid_surface-flask_7_sil_month.txt,-47.63838010553054
MID,2016,3,2016-03-15,-47.387,ch4c13_mid_surface-flask_7_sil_month.txt,-47.58139560289227
MID,2016,4,2016-04-15,-47.328,ch4c13_mid_surface-flask_7_sil_month.txt,-47.51741110025401
MID,2016,5,2016-05-15,-47.274,ch4c13_mid_surface-flask_7_sil_month.txt,-47.45842659761574
MID,2016,6,2016-06-15,-47.228,ch4c13_mid_surface-flask_7_sil_month.txt,-47.40744209497749
MID,2016,7,2016-07-15,-47.224,ch4c13_mid_surface-flask_7_sil_month.txt,-47.398457592339206
MID,2016,8,2016-08-15,-47.294,ch4c13_mid_surface-flask_7_sil_month.txt,-47.46347308970094
MID,2016,9,2016-09-15,-47.422,ch4c13_mid_surface-flask_7_sil_month.txt,-47.58648858706269
MID,2016,10,2016-10-15,-47.533,ch4c13_mid_surface-flask_7_sil_month.txt,-47.692504084424414
MID,2016,11,2016-11-15,-47.581,ch4c13_mid_surface-flask_7_sil_month.txt,-47.735519581786164
MID,2016,12,2016-12-15,-47.543,ch4c13_mid_surface-flask_7_sil_month.txt,-47.692535079147895
MID,2017,1,2017-01-15,-47.477,ch4c13_mid_surface-flask_7_sil_month.txt,-47.62155057650961
MID,2017,2,2017-02-15,-47.432,ch4c13_mid_surface-flask_7_sil_month.txt,-47.57156607387137
MID,2017,3,2017-03-15,-47.416,ch4c13_mid_surface-flask_7_sil_month.txt,-47.550581571233096
MID,2017,4,2017-04-15,-47.403,ch4c13_mid_surface-flask_7_sil_month.txt,-47.53259706859483
MID,2017,5,2017-05-15,-47.359,ch4c13_mid_surface-flask_7_sil_month.txt,-47.48361256595657
MID,2017,6,2017-06-15,-47.301,ch4c13_mid_surface-flask_7_sil_month.txt,-47.420628063318304
MID,2017,7,2017-07-15,-47.29,ch4c13_mid_surface-flask_7_sil_month.txt,-47.404643560680036
MID,2017,8,2017-08-15,-47.367,ch4c13_mid_surface-flask_7_sil_month.txt,-47.47665905804177
MID,2017,9,2017-09-15,-47.511,ch4c13_mid_surface-flask_7_sil_month.txt,-47.61567455540352
MID,2017,10,2017-10-15,-47.628,ch4c13_mid_surface-flask_7_sil_month.txt,-47.72769005276524
MID,2017,11,2017-11-15,-47.671,ch4c13_mid_surface-flask_7_sil_month.txt,-47.765705550126974
MID,2017,12,2017-12-15,-47.613,ch4c13_mid_surface-flask_7_sil_month.txt,-47.70272104748872
MID,2018,1,2018-01-15,-47.514,ch4c13_mid_surface-flask_7_sil_month.txt,-47.598736544850446
MID,2018,2,2018-02-15,-47.456,ch4c13_mid_surface-flask_7_sil_month.txt,-47.535752042212195
MID,2018,3,2018-03-15,-47.459,ch4c13_mid_surface-flask_7_sil_month.txt,-47.53376753957393
MID,2018,4,2018-04-15,-47.472,ch4c13_mid_surface-flask_7_sil_month.txt,-47.54178303693566
MID,2018,5,2018-05-15,-47.441,ch4c13_mid_surface-flask_7_sil_month.txt,-47.5057985342974
MID,2018,6,2018-06-15,-47.378,ch4c13_mid_surface-flask_7_sil_month.txt,-47.43781403165913
MID,2018,7,2018-07-15,-47.359,ch4c13_mid_surface-flask_7_sil_month.txt,-47.413829529020866
MID,2018,8,2018-08-15,-47.424,ch4c13_mid_surface-flask_7_sil_month.txt,-47.4738450263826
MID,2018,9,2018-09-15,-47.521,ch4c13_mid_surface-flask_7_sil_month.txt,-47.56586052374435
MID,2018,10,2018-10-15,-47.571,ch4c13_mid_surface-flask_7_sil_month.txt,-47.610876021106066
MID,2018,11,2018-11-15,-47.566,ch4c13_mid_surface-flask_7_sil_month.txt,-47.600891518467805
MID,2018,12,2018-12-15,-47.556,ch4c13_mid_surface-flask_7_sil_month.txt,-47.58590701582955
MID,2019,1,2019-01-15,-47.556,ch4c13_mid_surface-flask_7_sil_month.txt,-47.58092251319127
MID,2019,2,2019-02-15,-47.544,ch4c13_mid_surface-flask_7_sil_month.txt,-47.56393801055302
MID,2019,3,2019-03-15,-47.501,ch4c13_mid_surface-flask_7_sil_month.txt,-47.51595350791475
MID,2019,4,2019-04-15,-47.435,ch4c13_mid_surface-flask_7_sil_month.txt,-47.44496900527648
MID,2019,5,2019-05-15,-47.362,ch4c13_mid_surface-flask_7_sil_month.txt,-47.366984502638225
MID,2019,6,2019-06-15,-47.328,ch4c13_mid_surface-flask_7_sil_month.txt,-47.32799999999996
MID,2019,7,2019-07-15,-47.392,ch4c13_mid_surface-flask_7_sil_month.txt,-47.387015497361695
MID,2019,8,2019-08-15,-47.568,ch4c13_mid_surface-flask_7_sil_month.txt,-47.558030994723424
MID,2019,9,2019-09-15,-47.76,ch4c13_mid_surface-flask_7_sil_month.txt,-47.74504649208516
MID,2019,10,2019-10-15,-47.878,ch4c13_mid_surface-flask_7_sil_month.txt,-47.858061989446895
MID,2019,11,2019-11-15,-47.827,ch4c13_mid_surface-flask_7_sil_month.txt,-47.80207748680863
MID,2019,12,2019-12-15,-47.684,ch4c13_mid_surface-flask_7_sil_month.txt,-47.654092984170376
MID,2020,1,2020-01-15,-47.546,ch4c13_mid_surface-flask_7_sil_month.txt,-47.5111084815321
MID,2020,2,2020-02-15,-47.491,ch4c13_mid_surface-flask_7_sil_month.txt,-47.45112397889383
MID,2020,3,2020-03-15,-47.486,ch4c13_mid_surface-flask_7_sil_month.txt,-47.44113947625558
MID,2020,4,2020-04-15,-47.474,ch4c13_mid_surface-flask_7_sil_month.txt,-47.4241549736173
MID,2020,5,2020-05-15,-47.442,ch4c13_mid_surface-flask_7_sil_month.txt,-47.38717047097905
MID,2020,6,2020-06-15,-47.423,ch4c13_mid_surface-flask_7_sil_month.txt,-47.36318596834079
MID,2020,7,2020-07-15,-47.459,ch4c13_mid_surface-flask_7_sil_month.txt,-47.39420146570251
MID,2020,8,2020-08-15,-47.57,ch4c13_mid_surface-flask_7_sil_month.txt,-47.500216963064254
MID,2020,9,2020-09-15,-47.717,ch4c13_mid_surface-flask_7_sil_month.txt,-47.64223246042599
MID,2020,10,2020-10-15,-47.815,ch4c13_mid_surface-flask_7_sil_month.txt,-47.73524795778772
MID,2020,11,2020-11-15,-47.814,ch4c13_mid_surface-flask_7_sil_month.txt,-47.72926345514946
MID,2020,12,2020-12-15,-47.739,ch4c13_mid_surface-flask_7_sil_month.txt,-47.64927895251119
MID,2021,1,2021-01-15,-47.665,ch4c13_mid_surface-flask_7_sil_month.txt,-47.570294449872925
MID,2021,2,2021-02-15,-47.641,ch4c13_mid_surface-flask_7_sil_month.txt,-47.54130994723466
MID,2021,3,2021-03-15,-47.641,ch4c13_mid_surface-flask_7_sil_month.txt,-47.53632544459641
MID,2021,4,2021-04-15,-47.62,ch4c13_mid_surface-flask_7_sil_month.txt,-47.51034094195813
MID,2021,5,2021-05-15,-47.573,ch4c13_mid_surface-flask_7_sil_month.txt,-47.458356439319864
MID,2021,6,2021-06-15,-47.527,ch4c13_mid_surface-flask_7_sil_month.txt,-47.40737193668161
MID,2021,7,2021-07-15,-47.535,ch4c13_mid_surface-flask_7_sil_month.txt,-47.41038743404333
MID,2021,8,2021-08-15,-47.6,ch4c13_mid_surface-flask_7_sil_month.txt,-47.47040293140508
MID,2021,9,2021-09-15,-47.703,ch4c13_mid_surface-flask_7_sil_month.txt,-47.56841842876682
MID,2021,10,2021-10-15,-47.79,ch4c13_mid_surface-flask_7_sil_month.txt,-47.65043392612855
MID,2021,11,2021-11-15,-47.828,ch4c13_mid_surface-flask_7_sil_month.txt,-47.68344942349029
MID,2021,12,2021-12-15,-47.825,ch4c13_mid_surface-flask_7_sil_month.txt,-47.67546492085202
MID,2022,1,2022-01-15,-47.796,ch4c13_mid_surface-flask_7_sil_month.txt,-47.64148041821375
MID,2022,2,2022-02-15,-47.772,ch4c13_mid_surface-flask_7_sil_month.txt,-47.61249591557549
