Year,S_tot,Mic,FF,BB,f_mic,dD_src,d13C_src,KIE_D,physical
2006,555.5214,374.6070,169.8706,11.0438,0.6743,-269.7567,-55.5552,1.2839,True
2006,533.6943,436.8732,0.0000,96.8211,0.8186,-281.2646,-55.1693,1.3059,True
2006,549.6380,449.6260,0.0000,100.0120,0.8180,-278.5504,-53.9380,1.3003,True
2006,545.7619,428.2401,16.9374,100.5844,0.7847,-278.8971,-54.3715,1.3011,True
2006,565.9152,452.2921,20.1923,93.4308,0.7992,-287.8345,-55.5969,1.3172,True
2006,528.7214,440.9053,0.0000,87.8160,0.8339,-277.3996,-54.6957,1.2989,True
2006,556.9465,463.9760,27.6702,65.3003,0.8331,-281.3965,-55.0829,1.3054,True
2006,575.8349,496.4973,0.0000,79.3376,0.8622,-281.6449,-54.5092,1.3052,True
2006,561.8222,396.2028,149.1205,16.4988,0.7052,-275.3164,-54.8166,1.2939,True
2006,560.2150,500.0146,0.0000,60.2004,0.8925,-287.6849,-54.4244,1.3171,True
2006,583.2696,462.2266,48.4374,72.6056,0.7925,-285.3440,-54.6591,1.3120,True
2006,543.6866,415.6934,85.0583,42.9349,0.7646,-283.6182,-55.4247,1.3100,True
2006,568.3902,474.2269,3.4230,90.7403,0.8343,-278.2404,-56.2422,1.2991,True
2006,572.2282,404.7739,89.3919,78.0624,0.7074,-277.2054,-54.4741,1.2971,True
2006,573.8883,403.7342,79.8929,90.2612,0.7035,-277.0806,-53.2969,1.2968,True
2006,524.4234,380.4686,122.7896,21.1652,0.7255,-275.4262,-54.0862,1.2954,True
2006,523.2447,436.6784,0.0000,86.5663,0.8346,-277.4408,-54.2134,1.2991,True
2006,550.9053,444.9050,0.0000,106.0003,0.8076,-277.8650,-53.8998,1.2990,True
2006,568.3795,412.7892,63.9509,91.6394,0.7263,-280.5330,-54.3400,1.3034,True
2006,552.5269,512.5496,0.0000,39.9773,0.9276,-286.4833,-53.6189,1.3151,True
2006,530.9452,340.1328,190.8124,0.0000,0.6406,-277.6968,-54.2485,1.2993,True
2006,566.4280,348.7406,217.6874,0.0000,0.6157,-277.7872,-53.8419,1.2983,True
2006,587.8091,458.8697,38.2707,90.6686,0.7806,-286.4009,-54.2502,1.3138,True
2006,574.8390,401.4919,94.8601,78.4870,0.6984,-274.4467,-54.0227,1.2919,True
2006,547.9319,428.4545,56.6943,62.7830,0.7819,-277.4475,-54.1176,1.2983,True
2006,557.1763,501.2666,0.0000,55.9097,0.8997,-281.8160,-54.2592,1.3061,True
2006,551.2691,386.1327,146.5027,18.6338,0.7004,-275.4138,-55.1698,1.2944,True
2006,549.3369,392.0862,110.2316,47.0191,0.7137,-276.5895,-55.5142,1.2967,True
2006,528.8396,307.7457,221.0939,0.0000,0.5819,-278.9158,-55.4309,1.3017,True
2006,550.3628,354.5775,195.7852,0.0000,0.6443,-272.6188,-55.1522,1.2893,True
2006,557.3547,522.5495,0.0000,34.8052,0.9376,-280.4173,-55.4637,1.3035,True
2006,525.5127,421.7161,4.8597,98.9369,0.8025,-273.9554,-54.9810,1.2926,True
2006,532.9515,310.1777,222.7738,0.0000,0.5820,-274.9057,-55.1658,1.2941,True
2006,558.3975,388.4741,135.1107,34.8127,0.6957,-275.2127,-55.1986,1.2938,True
2006,539.6343,444.1789,0.0000,95.4554,0.8231,-277.1607,-53.7833,1.2980,True
2006,534.9021,417.7583,60.6871,56.4567,0.7810,-279.4998,-53.5221,1.3026,True
2006,529.9865,319.6415,210.3450,0.0000,0.6031,-268.3526,-55.2872,1.2822,True
2006,533.1973,340.4533,192.7440,0.0000,0.6385,-268.0137,-55.0987,1.2815,True
2006,563.1392,415.1149,62.4744,85.5499,0.7371,-268.1438,-54.3016,1.2808,True
2006,540.0297,408.4950,32.1420,99.3927,0.7564,-278.6592,-54.1216,1.3008,True
2006,537.2086,383.5748,144.6858,8.9479,0.7140,-275.9352,-54.3070,1.2959,True
2006,531.5828,366.5765,49.3883,115.6180,0.6896,-270.2609,-54.7546,1.2856,True
2006,547.2466,378.5379,80.9195,87.7892,0.6917,-280.0879,-54.4884,1.3032,True
2006,553.1916,456.6196,0.0000,96.5720,0.8254,-283.2293,-54.1141,1.3089,True
2006,572.3645,431.8769,55.6461,84.8415,0.7545,-273.9831,-54.5273,1.2911,True
2006,569.0348,458.9814,19.2784,90.7751,0.8066,-274.6268,-55.2063,1.2924,True
2006,550.9211,468.7278,18.0113,64.1819,0.8508,-287.8638,-54.3973,1.3178,True
2006,593.1397,482.1433,0.0000,110.9964,0.8129,-273.0710,-53.8807,1.2889,True
2006,548.4401,548.4401,0.0000,0.0000,1.0063,-276.1768,-54.1655,1.2959,False
2006,563.1212,366.6432,151.4508,45.0271,0.6511,-279.5215,-53.7641,1.3017,True
2006,557.1372,356.2501,168.3541,32.5330,0.6394,-271.3730,-53.9296,1.2868,True
2006,534.6860,412.0772,0.0000,122.6089,0.7707,-270.1651,-53.0405,1.2854,True
2006,527.6807,315.7994,173.6598,38.2216,0.5985,-265.6113,-52.5141,1.2774,True
2006,532.5696,397.4960,65.9782,69.0953,0.7464,-281.3831,-55.3632,1.3062,True
2006,590.6156,360.1765,230.4391,0.0000,0.6098,-279.0433,-55.7854,1.2999,True
2006,543.9119,389.0696,142.7854,12.0568,0.7153,-267.7264,-54.8671,1.2806,True
2006,525.5142,447.5307,3.4759,74.5076,0.8516,-270.1014,-54.4469,1.2856,True
2006,519.5942,318.0371,196.5337,5.0234,0.6121,-274.0357,-54.0942,1.2930,True
2006,557.7103,520.0895,0.0000,37.6208,0.9325,-276.7299,-54.1390,1.2966,True
2006,548.9347,366.6815,164.8527,17.4005,0.6680,-279.8745,-55.0000,1.3028,True
2006,545.0932,460.7730,0.0000,84.3202,0.8453,-273.2024,-54.6485,1.2906,True
2006,552.8156,462.4478,0.0000,90.3678,0.8365,-274.8962,-55.9230,1.2934,True
2006,555.2579,437.8092,48.6170,68.8317,0.7885,-282.4817,-54.7437,1.3075,True
2006,551.8619,381.8637,115.7534,54.2449,0.6920,-273.2163,-55.0228,1.2904,True
2006,540.1993,416.0008,46.1437,78.0548,0.7701,-275.4962,-55.2677,1.2949,True
2006,548.3484,412.2595,31.2757,104.8131,0.7518,-281.0265,-54.1360,1.3050,True
2006,556.6107,383.0017,137.8408,35.7682,0.6881,-278.5240,-55.3948,1.3000,True
2006,533.8024,449.7842,0.0000,84.0182,0.8426,-285.2925,-53.6297,1.3135,True
2006,543.9837,418.1063,8.6598,117.2176,0.7686,-271.1345,-53.9696,1.2868,True
2006,546.7244,520.2805,0.0000,26.4440,0.9516,-282.5094,-55.0968,1.3078,True
2006,519.7266,457.1687,0.0000,62.5579,0.8796,-280.6666,-55.2103,1.3053,True
2006,547.8609,424.8099,46.6404,76.4106,0.7754,-281.3102,-55.1509,1.3055,True
2006,540.0176,372.4308,132.2348,35.3520,0.6897,-282.2414,-54.0947,1.3075,True
2006,522.8177,406.6003,38.1798,78.0376,0.7777,-273.9740,-54.8117,1.2928,True
2006,566.1558,472.7964,0.0000,93.3593,0.8351,-274.7167,-54.0380,1.2927,True
2006,550.6200,470.4199,0.0000,80.2001,0.8543,-281.6612,-54.9199,1.3061,True
2006,531.5788,371.9470,115.3731,44.2587,0.6997,-267.2966,-54.3912,1.2803,True
2006,555.1521,393.7474,115.3792,46.0254,0.7093,-275.9229,-54.7454,1.2952,True
2006,548.3341,408.5305,27.9963,111.8073,0.7450,-265.6008,-54.4302,1.2767,True
2006,583.8140,562.2157,0.0000,21.5983,0.9630,-288.5680,-55.9995,1.3181,True
2006,527.5707,337.7442,189.8265,0.0000,0.6402,-276.0736,-55.6746,1.2965,True
2006,575.9908,452.8217,19.5209,103.6483,0.7862,-279.4034,-53.5093,1.3010,True
2006,543.1175,395.9072,106.6037,40.6066,0.7290,-275.7709,-55.0096,1.2954,True
2006,561.1150,414.5756,0.5479,145.9914,0.7388,-281.3336,-53.3070,1.3051,True
2006,530.8314,398.7798,31.0164,101.0352,0.7512,-281.1744,-52.8935,1.3058,True
2006,553.1352,474.3747,0.0000,78.7605,0.8576,-281.1274,-54.9194,1.3050,True
2006,562.9150,488.2608,0.0000,74.6542,0.8674,-280.1192,-54.2747,1.3028,True
2006,565.0961,540.7817,0.0000,24.3144,0.9570,-285.4174,-55.1579,1.3127,True
2006,531.1559,397.8881,101.2304,32.0374,0.7491,-278.8437,-55.4330,1.3015,True
2006,545.9702,388.0915,44.8469,113.0317,0.7108,-272.6494,-55.7671,1.2895,True
2006,552.9277,422.1705,98.1684,32.5889,0.7635,-275.3423,-54.4865,1.2942,True
2006,549.7567,412.8112,64.2201,72.7253,0.7509,-282.9732,-54.7536,1.3086,True
2006,580.0158,432.7379,96.5346,50.7434,0.7461,-284.4703,-55.8103,1.3104,True
2006,555.3849,471.6741,0.0000,83.7107,0.8493,-282.2645,-53.7110,1.3070,True
2006,510.0959,354.4189,127.0222,28.6547,0.6948,-271.9949,-53.8436,1.2896,True
2006,575.5579,531.8282,0.0000,43.7297,0.9240,-279.0141,-54.1483,1.3003,True
2006,563.4061,468.0993,0.0000,95.3067,0.8308,-285.2361,-54.4769,1.3124,True
2006,559.3577,393.1827,88.3991,77.7759,0.7029,-276.1050,-54.6136,1.2954,True
2006,541.6181,452.2607,0.0000,89.3574,0.8350,-274.9115,-54.0281,1.2938,True
2006,567.0688,437.1299,90.2012,39.7377,0.7709,-283.2017,-54.1603,1.3084,True
2006,538.2896,476.0984,0.0000,62.1913,0.8845,-278.3730,-54.8742,1.3003,True
2006,543.7244,421.8165,24.8885,97.0194,0.7758,-276.8981,-55.6210,1.2974,True
2006,549.5098,328.6762,213.2948,7.5388,0.5981,-268.9953,-52.9062,1.2827,True
2006,511.0365,388.0601,95.0622,27.9141,0.7594,-277.0507,-54.9120,1.2989,True
2006,551.0545,413.5351,99.8630,37.6565,0.7504,-273.8112,-53.6717,1.2915,True
2006,563.6389,407.0138,0.0000,156.6251,0.7221,-279.9430,-53.1986,1.3024,True
2006,573.8524,411.7237,72.9647,89.1641,0.7175,-280.3124,-54.0912,1.3028,True
2006,539.5771,393.8704,145.7067,0.0000,0.7300,-285.7367,-55.1984,1.3142,True
2006,560.0056,469.3928,0.1884,90.4244,0.8382,-279.1719,-54.1549,1.3011,True
2006,555.7922,439.1703,0.0000,116.6219,0.7902,-281.7956,-54.2971,1.3061,True
2006,561.1237,495.7245,0.0000,65.3992,0.8834,-283.1360,-57.2703,1.3085,True
2006,538.9491,507.1501,0.0000,31.7990,0.9410,-272.5709,-53.8064,1.2896,True
2006,546.8744,452.2153,0.0000,94.6592,0.8269,-276.5784,-52.7298,1.2967,True
2006,521.9011,389.2932,52.4857,80.1221,0.7459,-272.6276,-55.1846,1.2903,True
2006,558.4033,406.7718,117.2777,34.3537,0.7285,-270.8319,-55.7787,1.2858,True
2006,565.8539,427.3025,59.3290,79.2225,0.7551,-286.1836,-56.1642,1.3141,True
2006,511.7241,384.6420,41.9724,85.1096,0.7517,-271.9390,-55.4242,1.2894,True
2006,534.0915,423.2817,110.8099,0.0000,0.7925,-274.3273,-56.6011,1.2930,True
2006,576.6879,387.7882,185.3311,3.5686,0.6724,-282.4786,-54.7300,1.3068,True
2006,590.0303,467.6547,61.5793,60.7963,0.7926,-278.1303,-54.4637,1.2982,True
2006,578.6793,456.1822,16.4075,106.0896,0.7883,-274.1253,-55.6892,1.2912,True
2006,571.7287,350.7478,220.9809,0.0000,0.6135,-271.8145,-56.4440,1.2872,True
2006,531.4398,445.2779,5.3264,80.8355,0.8379,-281.9922,-55.9662,1.3074,True
2006,582.8642,410.1175,84.7985,87.9481,0.7036,-278.9618,-53.5246,1.3000,True
2006,547.1065,398.3320,43.9141,104.8603,0.7281,-272.0532,-53.8999,1.2884,True
2006,610.0410,441.3435,114.0008,54.6967,0.7235,-283.3404,-55.2824,1.3074,True
2006,560.3811,397.0418,99.8260,63.5134,0.7085,-270.0339,-54.6195,1.2843,True
2006,523.0628,367.1178,117.9052,38.0398,0.7019,-284.2201,-55.0088,1.3119,True
2006,545.7258,447.2594,0.0000,98.4664,0.8196,-277.9139,-55.4534,1.2992,True
2006,569.7624,569.7624,0.0000,0.0000,1.0222,-275.6765,-55.5183,1.2943,False
2006,566.8956,468.9626,0.0000,97.9330,0.8272,-280.5897,-54.5128,1.3035,True
2006,561.8521,477.3796,0.0000,84.4725,0.8497,-283.5148,-54.7460,1.3092,True
2006,506.1946,409.4900,11.9789,84.7258,0.8090,-273.4272,-54.6251,1.2924,True
2006,565.6389,427.0566,7.2636,131.3187,0.7550,-283.9701,-55.8417,1.3099,True
2006,564.1916,391.1814,145.4849,27.5253,0.6933,-281.4889,-54.0485,1.3053,True
2006,554.3984,515.4732,0.0000,38.9252,0.9298,-289.1057,-55.7667,1.3201,True
2006,539.1952,398.0747,130.6185,10.5020,0.7383,-272.1859,-56.1391,1.2889,True
2006,554.4175,483.3823,0.0000,71.0352,0.8719,-274.7804,-55.0250,1.2932,True
2006,534.8324,418.7235,104.0158,12.0931,0.7829,-274.4160,-55.2590,1.2931,True
2006,536.3814,400.1908,33.9651,102.2255,0.7461,-278.2078,-54.5946,1.3001,True
2006,580.8699,508.3534,0.0000,72.5165,0.8752,-281.2523,-54.5456,1.3043,True
2006,550.3598,398.3585,105.0446,46.9567,0.7238,-280.8756,-55.4456,1.3046,True
2006,575.3379,433.6280,66.3197,75.3902,0.7537,-284.5431,-53.5238,1.3107,True
2006,532.9328,415.5043,18.7471,98.6814,0.7797,-283.8136,-55.3864,1.3107,True
2006,567.4856,556.3789,0.0000,11.1067,0.9804,-284.0424,-53.9923,1.3100,True
2006,550.3338,373.3550,99.6695,77.3093,0.6784,-273.9013,-54.2259,1.2917,True
2006,511.2068,367.5568,143.6499,0.0000,0.7190,-273.0821,-54.8451,1.2915,True
2006,567.9741,405.6681,99.1550,63.1510,0.7142,-281.3708,-55.9790,1.3050,True
2006,535.6292,382.0872,102.7888,50.7533,0.7133,-276.1670,-53.7410,1.2963,True
2006,533.5435,445.5860,0.0000,87.9575,0.8351,-277.8549,-54.1290,1.2995,True
2006,578.5813,499.0164,0.0000,79.5649,0.8625,-277.5523,-53.4057,1.2975,True
2006,546.8160,398.5995,58.7202,89.4962,0.7289,-277.4587,-55.4535,1.2984,True
2006,541.8496,471.7752,0.0000,70.0744,0.8707,-279.1185,-54.3084,1.3016,True
2006,543.4531,389.0891,104.2653,50.0987,0.7160,-274.3321,-53.6675,1.2927,True
2006,534.1443,364.9719,169.1724,0.0000,0.6833,-280.4227,-54.9759,1.3043,True
2006,527.4845,423.6752,48.8447,54.9646,0.8032,-280.2519,-54.7948,1.3042,True
2006,555.0142,437.0661,9.7704,108.1777,0.7875,-277.3386,-54.4966,1.2979,True
2006,529.2913,449.0518,0.0000,80.2396,0.8484,-278.3206,-54.4161,1.3006,True
2006,566.7531,427.5118,128.4772,10.7641,0.7543,-277.7901,-56.1308,1.2983,True
2006,551.6657,450.2084,0.0000,101.4573,0.8161,-283.5109,-54.6538,1.3095,True
2006,577.6028,442.3209,120.1323,15.1495,0.7658,-276.7844,-55.3584,1.2961,True
2006,532.3652,355.6215,176.7437,0.0000,0.6680,-274.8819,-55.9135,1.2941,True
2006,526.4525,405.8871,120.5654,0.0000,0.7710,-276.9671,-55.1704,1.2982,True
2006,544.4454,340.2677,139.5606,64.6171,0.6250,-270.5995,-54.0369,1.2858,True
2006,542.9446,384.7708,97.3005,60.8733,0.7087,-273.6536,-55.3589,1.2915,True
2006,535.9295,405.4732,80.1532,50.3031,0.7566,-280.6771,-55.2313,1.3047,True
2006,547.6962,455.8575,10.4245,81.4142,0.8323,-281.3568,-55.1084,1.3056,True
2006,564.6144,498.6271,0.0000,65.9873,0.8831,-282.4798,-54.3126,1.3071,True
2006,514.6589,432.2903,0.0000,82.3686,0.8400,-280.7354,-53.6348,1.3056,True
2006,536.1757,389.7378,61.9771,84.4609,0.7269,-277.5662,-53.7747,1.2989,True
2006,547.5771,480.2968,0.0000,67.2803,0.8771,-277.2160,-54.9656,1.2979,True
2006,569.4968,532.1325,0.0000,37.3643,0.9344,-273.3824,-54.4663,1.2901,True
2006,551.3973,478.2430,0.0000,73.1542,0.8673,-273.8383,-55.3648,1.2915,True
2006,547.0469,453.1935,66.5122,27.3412,0.8284,-281.6143,-55.5078,1.3061,True
2006,555.5003,453.6928,0.0000,101.8075,0.8167,-279.6753,-54.6631,1.3022,True
2006,525.7532,394.1313,131.6220,0.0000,0.7497,-271.5512,-56.9639,1.2882,True
2006,521.0736,338.6662,161.0475,21.3598,0.6499,-281.5118,-55.3982,1.3068,True
2006,608.2204,564.0560,0.0000,44.1644,0.9274,-275.9663,-54.1639,1.2937,True
2006,549.5766,431.7714,42.8617,74.9434,0.7856,-280.6545,-54.7473,1.3042,True
2006,543.0997,321.6610,221.4386,0.0000,0.5923,-275.4933,-55.2353,1.2948,True
2006,543.6065,416.0276,58.2654,69.3135,0.7653,-283.0711,-55.3337,1.3090,True
2006,548.1523,457.0022,0.0000,91.1501,0.8337,-276.2903,-55.2393,1.2961,True
2006,539.0808,417.2802,7.5615,114.2391,0.7741,-278.5979,-53.0118,1.3007,True
2006,531.2105,345.0319,152.3536,33.8249,0.6495,-277.0679,-54.9963,1.2982,True
2006,554.6686,422.2092,33.6689,98.7905,0.7612,-276.9480,-54.8422,1.2971,True
2006,548.8341,495.2751,0.0000,53.5590,0.9024,-281.3175,-57.1008,1.3055,True
2006,520.5872,392.4190,55.7520,72.4162,0.7538,-276.8845,-54.6033,1.2982,True
2006,544.4188,436.9268,0.0000,107.4920,0.8026,-277.6950,-54.5157,1.2989,True
2006,535.2070,446.3241,0.0000,88.8829,0.8339,-284.0648,-54.7926,1.3111,True
2006,550.7124,519.9670,0.0000,30.7454,0.9442,-286.5316,-54.4679,1.3153,True
2006,571.2931,438.1549,33.0258,100.1124,0.7670,-276.1704,-53.7606,1.2952,True
2006,549.6830,385.0600,134.4212,30.2018,0.7005,-268.9671,-52.7845,1.2827,True
2006,526.9598,470.5464,6.9904,49.4230,0.8929,-283.1595,-54.6632,1.3097,True
2006,513.5416,473.8509,0.0000,39.6907,0.9227,-270.9334,-54.4356,1.2875,True
2006,561.7988,402.2129,90.3969,69.1890,0.7159,-272.4605,-54.3048,1.2887,True
2006,550.1491,423.5209,0.0000,126.6282,0.7698,-277.2713,-54.8310,1.2979,True
2006,540.7851,373.3607,165.6125,1.8118,0.6904,-280.5594,-56.0291,1.3043,True
2006,531.2350,457.0285,0.0000,74.2065,0.8603,-286.7379,-55.1997,1.3164,True
2006,540.9535,460.0127,29.1037,51.8370,0.8504,-279.5461,-56.1574,1.3024,True
2006,534.6172,435.2722,0.0000,99.3450,0.8142,-283.1188,-55.0595,1.3094,True
2006,541.1478,379.4483,88.6286,73.0709,0.7012,-276.3638,-54.9638,1.2965,True
2006,557.8194,477.2112,0.0000,80.6082,0.8555,-271.1837,-54.6150,1.2865,True
2006,540.5028,479.0911,0.0000,61.4117,0.8864,-283.8205,-54.5724,1.3105,True
2006,535.8493,436.1859,0.0000,99.6634,0.8140,-278.5392,-54.9526,1.3007,True
2006,570.8139,406.6537,160.2662,3.8940,0.7124,-280.0165,-55.1156,1.3023,True
2006,505.3925,383.5683,68.8881,52.9361,0.7590,-278.8738,-55.5863,1.3025,True
2006,524.4613,445.3509,0.0000,79.1104,0.8492,-280.4471,-54.6450,1.3047,True
2006,524.8212,361.1723,130.4687,33.1802,0.6882,-277.5019,-55.1183,1.2992,True
2006,559.7725,494.2183,0.0000,65.5542,0.8829,-279.7423,-54.9333,1.3022,True
2006,538.5469,431.4955,0.0000,107.0514,0.8012,-277.8878,-55.2024,1.2994,True
2006,536.6467,370.8323,125.5815,40.2330,0.6910,-275.6541,-54.4631,1.2954,True
2006,504.1805,413.2232,0.0000,90.9573,0.8196,-276.4216,-55.3200,1.2980,True
2006,519.6886,314.1392,205.5494,0.0000,0.6045,-273.1666,-56.0355,1.2914,True
2006,524.6851,453.1753,0.0000,71.5098,0.8637,-283.3264,-55.0587,1.3101,True
2006,548.7633,420.8061,3.6253,124.3319,0.7668,-272.4399,-54.2708,1.2890,True
2006,527.2012,424.0052,55.7398,47.4562,0.8043,-283.1501,-55.1795,1.3097,True
2006,522.9734,326.0663,181.4287,15.4784,0.6235,-267.0947,-55.0966,1.2802,True
2006,517.1489,364.4067,111.7467,40.9955,0.7046,-278.0468,-54.1931,1.3005,True
2006,542.9426,431.5235,45.7472,65.6719,0.7948,-280.4907,-56.9525,1.3041,True
2006,521.3932,354.4502,160.9465,5.9965,0.6798,-273.8824,-55.0670,1.2926,True
2006,524.7735,404.3419,87.2266,33.2050,0.7705,-276.0992,-55.4156,1.2966,True
2006,560.6234,428.1748,116.8862,15.5623,0.7637,-277.7079,-56.3628,1.2984,True
2006,559.1750,365.0676,157.0029,37.1044,0.6529,-272.9545,-53.6596,1.2896,True
2006,562.0967,487.0141,0.0000,75.0826,0.8664,-277.4738,-55.2699,1.2979,True
2006,558.0438,499.6430,0.0000,58.4007,0.8953,-279.3199,-54.1576,1.3014,True
2006,559.1107,399.2539,57.3980,102.4589,0.7141,-275.9642,-54.1587,1.2952,True
2006,543.9820,331.1041,181.3139,31.5639,0.6087,-272.5239,-53.5904,1.2894,True
2006,538.2471,407.0622,43.1027,88.0823,0.7563,-280.0688,-54.0924,1.3035,True
2006,537.0906,388.7711,72.4472,75.8723,0.7238,-274.2982,-54.8726,1.2928,True
2006,536.5120,386.4451,71.9323,78.1346,0.7203,-278.4188,-54.6085,1.3005,True
2006,535.1847,466.6586,0.0000,68.5261,0.8720,-274.3977,-54.3849,1.2931,True
2006,548.8991,435.2984,0.0000,113.6008,0.7930,-281.0754,-54.3842,1.3050,True
2006,551.6722,431.9240,77.9111,41.8372,0.7829,-276.6116,-54.7787,1.2966,True
2006,540.9415,413.7582,127.1833,0.0000,0.7649,-271.6857,-55.8894,1.2879,True
2006,580.4199,446.2884,83.9405,50.1910,0.7689,-272.0981,-54.8284,1.2874,True
2006,540.3406,400.7189,35.8853,103.7364,0.7416,-271.8247,-52.5824,1.2882,True
2006,528.0125,381.8210,97.3054,48.8861,0.7231,-277.8255,-54.5117,1.2997,True
2006,551.7020,475.6517,0.0000,76.0503,0.8622,-279.4296,-56.0394,1.3019,True
2006,545.6533,350.1184,195.5348,0.0000,0.6417,-272.1508,-53.9208,1.2886,True
2006,565.8473,455.9388,0.0000,109.9085,0.8058,-268.7948,-55.2648,1.2819,True
2006,543.5806,511.4732,0.0000,32.1074,0.9409,-280.3394,-54.1484,1.3038,True
2006,528.1695,401.1601,85.1918,41.8175,0.7595,-281.4737,-55.0987,1.3065,True
2006,529.2903,380.0004,90.3933,58.8966,0.7179,-282.8564,-54.7583,1.3091,True
2006,550.7373,429.5622,40.7866,80.3885,0.7800,-278.2783,-54.8153,1.2997,True
2006,528.0733,354.4123,136.3196,37.3413,0.6711,-276.3314,-54.7649,1.2969,True
2006,548.0043,367.1283,117.9230,62.9530,0.6699,-269.6795,-54.3160,1.2840,True
2006,522.4244,413.3218,0.0000,109.1026,0.7912,-269.7160,-53.8542,1.2850,True
2006,557.4588,466.1835,0.0000,91.2753,0.8363,-286.1366,-55.0668,1.3143,True
2006,535.0046,388.7492,55.3500,90.9055,0.7266,-274.8399,-54.3559,1.2939,True
2006,523.7891,377.8303,85.2061,60.7527,0.7213,-282.3833,-53.3402,1.3084,True
2006,534.6661,439.4126,0.0000,95.2534,0.8218,-274.8292,-54.6126,1.2939,True
2006,561.6551,404.6616,86.0432,70.9503,0.7205,-277.4257,-55.1789,1.2978,True
2006,565.7970,413.9418,120.1884,31.6668,0.7316,-281.2695,-55.8314,1.3048,True
2006,551.4002,392.3202,133.4247,25.6553,0.7115,-276.5120,-54.0473,1.2964,True
2006,531.3327,391.3515,96.8452,43.1360,0.7365,-271.5270,-54.4743,1.2880,True
2006,540.6342,362.6427,165.1704,12.8211,0.6708,-278.8013,-54.3126,1.3011,True
2006,523.6954,389.4965,37.1306,97.0683,0.7437,-288.7593,-54.4726,1.3205,True
2006,559.4167,449.4573,0.0000,109.9595,0.8034,-275.1455,-54.8955,1.2937,True
2006,553.3636,481.9897,0.0000,71.3739,0.8710,-274.3199,-54.2614,1.2923,True
2006,544.4177,423.1237,31.6944,89.5996,0.7772,-279.1732,-55.0253,1.3016,True
2006,572.6574,402.6155,103.5912,66.4507,0.7031,-270.2206,-53.4459,1.2843,True
2006,557.6152,354.6921,202.9232,0.0000,0.6361,-278.7173,-55.5191,1.3003,True
2006,547.9887,408.5715,58.0113,81.4059,0.7456,-281.9242,-54.4418,1.3067,True
2006,549.1977,504.1334,0.0000,45.0643,0.9179,-283.2059,-54.2658,1.3090,True
2006,565.0709,401.0922,150.1363,13.8424,0.7098,-274.8141,-54.8779,1.2929,True
2006,528.7076,384.1785,92.2423,52.2868,0.7266,-280.2350,-54.2358,1.3042,True
2006,528.8907,406.3775,59.5994,62.9138,0.7684,-274.8775,-55.0281,1.2942,True
2006,554.0374,370.1684,175.1989,8.6701,0.6681,-271.2500,-53.5311,1.2867,True
2006,556.4253,399.2160,11.8280,145.3813,0.7175,-267.1212,-52.0070,1.2791,True
2006,585.3808,452.1233,90.8281,42.4294,0.7724,-278.8263,-55.8539,1.2997,True
2006,520.6463,414.4023,26.0027,80.2413,0.7959,-280.2088,-55.1895,1.3044,True
2006,543.1144,460.6728,0.0000,82.4416,0.8482,-276.2384,-55.8458,1.2962,True
2006,550.6073,450.1286,56.4222,44.0566,0.8175,-277.0061,-54.8672,1.2974,True
2006,535.7944,382.5311,127.8920,25.3713,0.7140,-273.7389,-55.5621,1.2919,True
2006,576.2083,427.6747,29.5348,118.9988,0.7422,-274.3561,-55.6481,1.2917,True
2006,537.8797,444.7569,37.2213,55.9016,0.8269,-287.7334,-55.7718,1.3180,True
2006,529.3199,390.0683,51.5697,87.6819,0.7369,-273.8920,-53.5128,1.2924,True
2006,559.9268,472.5318,7.7293,79.6656,0.8439,-285.5295,-54.9929,1.3131,True
2006,567.7441,461.8633,38.1825,67.6983,0.8135,-278.6470,-54.7836,1.2999,True
2006,548.5657,394.5724,50.7714,103.2220,0.7193,-275.5174,-54.3568,1.2947,True
2006,519.6422,457.4358,0.0000,62.2063,0.8803,-283.3893,-54.6457,1.3104,True
2006,543.1470,399.3622,74.0367,69.7481,0.7353,-275.6048,-54.6206,1.2950,True
2006,549.9650,397.0395,69.0989,83.8266,0.7219,-280.6930,-54.4438,1.3043,True
2006,577.9253,488.9640,0.0000,88.9613,0.8461,-277.2704,-54.5636,1.2970,True
2006,569.3966,464.9956,0.0000,104.4009,0.8166,-273.7265,-54.1809,1.2907,True
2006,535.8205,440.9005,29.9074,65.0126,0.8229,-279.7616,-55.1368,1.3030,True
2006,571.5106,434.3819,101.2125,35.9162,0.7601,-280.9461,-54.9877,1.3040,True
2006,548.7398,468.3159,32.5047,47.9192,0.8534,-275.5976,-55.2973,1.2948,True
2006,529.7297,389.1237,99.3057,41.3003,0.7346,-281.5386,-55.8670,1.3066,True
